word/phrase,value,class
denote,hr,1
transmitted,hr,1
emphasising,hr,1
much,hr,5
manner,hr,2
aligns,hr,1
instrumental,hr,1
forcing,hr,1
race,hr,8
onto,hr,1
agenda,hr,1
academic,hr,1
investigating,hr,2
aural,hr,1
stereotyping,hr,1
york,hr,6
puerto,hr,1
ricans,hr,1
posit,hr,3
existence,hr,3
dominant,hr,1
protocol,hr,1
contain,hr,1
alternative,hr,2
aberrant,hr,1
dangerous,hr,2
inhuman,hr,1
effect,hr,5
listened,hr,1
mediated,hr,1
raced,hr,1
gendered,hr,1
historicized,hr,1
importantly,hr,6
active,hr,2
present,hr,4
colour-line,hr,2
interpretive,hr,1
racial,hr,1
difference,hr,1
policed,hr,1
essence,hr,1
hear,hr,3
addition,hr,2
seeing,hr,2
valuable,hr,4
prompted,hr,3
call,hr,2
close,hr,4
embedded,hr,2
july,hr,1
full-swing,hr,1
critic,hr,2
gu,hr,1
stadler,hr,3
blog,hr,1
avenue,hr,1
opened,hr,2
acknowledging,hr,1
always,hr,5
conducted,hr,3
lived,hr,1
scholar,hr,1
mobilise,hr,1
struggle,hr,2
listener,hr,2
cannot,hr,5
counterpart,hr,1
johannes,hr,1
müske,hr,2
conceptualise,hr,1
exist,hr,3
per,hr,2
se,hr,2
entity,hr,1
reductive,hr,2
formulation,hr,1
mirrored,hr,1
pinar,hr,1
yelmi,hr,3
called,hr,1
istanbul,hr,2
preserved,hr,2
thin,hr,1
valid,hr,2
argument,hr,4
cultural,hr,16
ergo,hr,1
proceeds,hr,1
follow,hr,1
trail,hr,1
proposed,hr,2
tourist,hr,2
local,hr,1
resident,hr,1
interesting,hr,3
therefore,hr,3
paid,hr,1
progression,hr,1
recognition,hr,1
untapped,hr,1
reality,hr,1
recorded,hr,3
documentary,hr,2
next,hr,2
station,hr,2
continues,hr,1
enjoying,hr,1
newfound,hr,1
unwittingly,hr,2
entered,hr,1
recordists,hr,1
competitively,hr,1
staking,hr,1
defining,hr,1
need,hr,11
concocting,hr,1
self-consciously,hr,1
perform,hr,1
self-ascribed,hr,1
value,hr,7
corollary,hr,1
simplistic,hr,1
typically,hr,1
place-specific,hr,1
quickly,hr,2
naturalised,hr,2
exception,hr,1
widespread,hr,1
notably,hr,2
lobley,hr,3
central,hr,1
african,hr,1
republic,hr,1
circulating,hr,1
pitt,hr,1
collection,hr,4
music,hr,2
among,hr,3
descendant,hr,1
source,hr,2
community,hr,2
share,hr,1
revive,hr,1
knowledge,hr,10
forgotten,hr,2
song,hr,1
archaeologist,hr,2
benjamin,hr,3
advanced,hr,1
concept,hr,1
heirloom,hr,1
ruin,hr,1
abandoned,hr,1
industrial,hr,2
notable,hr,1
derives,hr,1
largely,hr,1
antique,hr,1
demonstrates,hr,1
emotional,hr,2
intellectual,hr,1
response,hr,2
triggered,hr,1
exposure,hr,1
thing,hr,7
ground,hr,1
decay,hr,1
wasteful,hr,1
anthropocene,hr,2
take,hr,4
starting,hr,1
deployment,hr,1
separated,hr,1
endurance,hr,1
appears,hr,4
fundamental,hr,1
ingredient,hr,1
seems,hr,2
establishing,hr,1
reaffirmed,hr,1
deep-seated,hr,1
proper,hr,1
intervene,hr,2
promise,hr,3
thingly,hr,1
transcendence,hr,2
assumption,hr,3
unspecified,hr,1
someone,hr,3
provide,hr,1
specific,hr,1
immortality,hr,1
greater,hr,2
effort,hr,1
disagrees,hr,1
strive,hr,1
approach,hr,3
environment,hr,7
fostering,hr,1
dramatically,hr,1
recorder,hr,2
capture,hr,2
associated,hr,1
meaningful,hr,1
pragmatically,hr,1
fluid,hr,1
decides,hr,1
record,hr,3
something,hr,3
exceptional,hr,1
usually,hr,1
vanished,hr,1
ether,hr,1
reasonably,hr,1
expect,hr,1
stay,hr,1
still,hr,5
churning,hr,1
control,hr,1
predict,hr,1
regularly,hr,1
chiming,hr,1
bell,hr,1
craft,hr,1
performance,hr,1
foghorn,hr,1
lastly,hr,1
act,hr,1
comfortable,hr,1
standing,hr,1
feel,hr,1
decidedly,hr,1
risky,hr,1
withdraw,hr,1
pocket,hr,1
start,hr,1
harvesting,hr,1
taking,hr,2
together,hr,1
appreciate,hr,1
extent,hr,4
eventual,hr,1
dictated,hr,1
conceiving,hr,1
explored,hr,1
alone,hr,3
necessarily,hr,1
reduces,hr,1
complexity,hr,3
tangible,hr,1
limit,hr,3
conclude,hr,1
channelling,hr,1
back,hr,3
frame,hr,1
enquiry,hr,1
dedicated,hr,1
task,hr,1
decoding,hr,2
beneath,hr,1
apparent,hr,2
innocence,hr,1
divine,hr,1
perceptual,hr,4
bias,hr,7
complicate,hr,1
social,hr,7
relation,hr,1
shedding,hr,1
light,hr,3
contrast,hr,2
tended,hr,1
foreground,hr,1
viewing,hr,1
transmission,hr,1
goal,hr,1
directs,hr,1
energy,hr,1
disappear,hr,1
fix,hr,2
spirit,hr,1
self-mythologisation,hr,1
flux,hr,1
collecting,hr,10
security,hr,1
whatever,hr,1
preserve,hr,1
worthwhile,hr,1
striving,hr,1
recognise,hr,4
understand,hr,2
cultivating,hr,1
amplifying,hr,2
attempted,hr,2
preoccupation,hr,1
perceived,hr,1
materially,hr,2
ephemeral,hr,1
worked,hr,4
object-noise,hr,1
preclude,hr,1
discussion,hr,4
generates,hr,2
problematic,hr,4
introduced,hr,1
sketched,hr,1
image,hr,3
industry,hr,5
profound,hr,1
expansion,hr,1
reorientation,hr,1
pointed,hr,1
pressure,hr,1
placed,hr,1
inclusive,hr,1
various,hr,5
interestingly,hr,1
expanded,hr,1
diversified,hr,1
responsibility,hr,1
articulated,hr,1
asked,hr,1
basis,hr,1
settled,hr,1
trying,hr,1
fulfil,hr,1
varied,hr,1
expected,hr,2
educate,hr,1
entertain,hr,1
interactive,hr,1
regular,hr,2
user,hr,3
becoming,hr,1
try,hr,1
traditional,hr,2
idea,hr,3
normally,hr,1
following,hr,2
road,hr,1
occasion,hr,1
reflected,hr,1
desire,hr,2
involve,hr,1
get,hr,3
thinking,hr,3
personal,hr,3
communication,hr,3
imagined,hr,2
diversifying,hr,1
transcending,hr,1
structural,hr,1
imbalance,hr,1
simply,hr,2
deliver,hr,2
served,hr,1
conceal,hr,1
promulgate,hr,1
bennett,hr,3
dibley,hr,2
examining,hr,2
colonial,hr,2
depending,hr,1
determines,hr,1
collected,hr,2
processed,hr,1
adopting,hr,1
bruno,hr,1
latour,hr,3
steve,hr,2
woolgars,hr,1
sociological,hr,1
movement,hr,2
woolgar,hr,2
device,hr,3
standardised,hr,2
measurement,hr,1
forms-to-be-filled,hr,1
instruction,hr,1
manual,hr,1
technological,hr,2
apparatus,hr,2
etc,hr,1
determining,hr,1
mass-consultation,hr,1
historian,hr,2
science,hr,1
lorraine,hr,1
daston,hr,4
illustrated,hr,1
nineteenth-century,hr,1
