word/phrase,value,class
unit,hr,1
perfect,hr,1
available,hr,4
preclude,hr,1
express,hr,2
doubt,hr,1
cast,hr,1
pioneering,hr,1
anthropologist,hr,1
nobel-winning,hr,1
behavioural,hr,1
giving,hr,2
undermines,hr,1
fundamental,hr,1
relativity,hr,1
assessing,hr,4
sensitive,hr,1
response,hr,1
dyed-in-the-wool,hr,1
hold,hr,1
promise,hr,2
exhibit,hr,1
tangible,hr,1
memorial,hr,1
contributing,hr,1
democratic,hr,1
debate,hr,5
market-based,hr,1
inaccurately,hr,1
ie,hr,1
undervalue,hr,1
alike,hr,1
worked,hr,1
elegant,hr,1
limited,hr,2
estimating,hr,2
non-tradable,hr,1
synonymous,hr,1
common,hr,2
fold,hr,1
bottom-line,hr,1
pay,hr,1
generate,hr,1
direct,hr,1
sufficient,hr,1
return,hr,1
bad,hr,1
foolish,hr,1
narrow,hr,1
focusing,hr,1
impossible,hr,1
generalise,hr,1
across,hr,1
varied,hr,1
ideologically,hr,1
misleads,hr,1
objective,hr,1
gain,hr,1
profitable,hr,3
yes,hr,1
exceed,hr,1
vice,hr,1
versa,hr,1
weighing,hr,1
strictly,hr,1
win,hr,1
pro-market,hr,1
risky,hr,1
confined,hr,1
bottom,hr,1
strongest,hr,1
cultural-value,hr,1
protects,hr,1
promoting,hr,1
principle,hr,2
priori,hr,2
promising,hr,2
leading,hr,1
david,hr,2
throsby,hr,8
warns,hr,1
imperialism,hr,1
mindset,hr,1
vividly,hr,1
chicago,hr,1
school,hr,1
gary,hr,1
becker,hr,1
suggesting,hr,1
everything,hr,3
rendered,hr,1
subtly,hr,1
modifying,hr,1
axiology,hr,3
fit,hr,1
swapping,hr,1
rieglesque,hr,1
multiplicity,hr,1
globe,hr,1
becomes,hr,1
power,hr,2
limitation,hr,3
thing,hr,1
poor,hr,1
task,hr,1
advance,hr,2
direction,hr,3
reasonably,hr,1
bear,hr,1
diverse,hr,2
taking,hr,1
decisive,hr,1
resist,hr,1
regime,hr,1
quality,hr,2
epistemologically,hr,1
culturalists,hr,1
conception,hr,1
led,hr,1
innovative,hr,1
providing,hr,1
foundation,hr,1
collaboration,hr,1
humanity,hr,1
considering,hr,1
state,hr,1
facing,hr,1
operating,hr,1
enthusiasm,hr,1
caution,hr,1
equal,hr,1
conclusive,hr,2
generalised,hr,3
scientifically,hr,1
verifiable,hr,1
reasonable,hr,1
drawn,hr,1
produce,hr,1
certain,hr,1
sound,hr,1
extrapolated,hr,1
widely,hr,1
statement,hr,1
empirical,hr,1
advocacy,hr,2
current,hr,1
germane,hr,1
everyday,hr,2
compare,hr,1
developmentinvestment,hr,1
option,hr,2
employing,hr,1
methodology,hr,4
social-science,hr,1
spanning,hr,1
non-heritage,hr,2
characterized,hr,1
qualitatively,hr,1
description,hr,1
captured,hr,1
commonly,hr,1
outreach,hr,1
incorporated,hr,2
conservation-planning,hr,1
model,hr,1
hybrid,hr,1
gauge,hr,1
layering,hr,1
shortcoming,hr,2
blind-spots,hr,1
offset,hr,1
interact,hr,1
resident,hr,2
documented,hr,1
room,hr,1
innovation,hr,1
coordinating,hr,1
choice-modelling,hr,1
inform,hr,2
planningmanagement,hr,1
documenting,hr,1
community-level,hr,1
qualitative,hr,1
advocating,hr,3
maker,hr,1
marriage,hr,1
displaced,hr,1
orleans,hr,1
hurricane,hr,1
katrina,hr,1
decide,hr,1
resettle,hr,1
doubtless,hr,1
influenced,hr,1
abiding,hr,2
suggests,hr,1
despite,hr,1
peril,hr,1
quantifying,hr,1
derived,hr,1
source,hr,1
participation,hr,1
sensible,hr,1
indicator,hr,1
designed,hr,1
reveal,hr,2
pace,hr,1
absolutely,hr,1
rationalize,hr,1
shopping,hr,1
mall,hr,1
big-box,hr,1
retail,hr,1
gambling,hr,1
casino,hr,1
sport,hr,1
stadium,hr,1
anecdotally,hr,1
reframing,hr,2
rethinking,hr,1
surrounding,hr,1
engage,hr,2
conversant,hr,1
incorporating,hr,1
enterprise,hr,1
aiming,hr,1
protect,hr,1
difference,hr,1
practised,hr,1
engaged,hr,1
design,hr,2
remove,hr,1
roiling,hr,1
illusory,hr,1
persuasive,hr,1
pursuing,hr,1
area,hr,2
elaborated,hr,1
contribute,hr,1
success,hr,1
positive,hr,1
suffers,hr,1
lack,hr,1
infrastructure,hr,2
neglected,hr,1
excellent,hr,1
physical,hr,1
almost,hr,1
none,hr,1
realm,hr,2
illuminates,hr,1
acknowledgement,hr,1
lecture,hr,3
december,hr,5
conference,hr,1
helsinki,hr,1
organised,hr,1
board,hr,2
antiquity,hr,1
finland,hr,1
sweden,hr,1
directorate,hr,1
norway,hr,1
wish,hr,1
thank,hr,1
organiser,hr,1
participant,hr,1
panu,hr,1
lehtovuori,hr,1
maire,hr,1
mattinen,hr,1
sinikka,hr,1
joutsalmi,hr,1
erica,hr,1
avrami,hr,1
michael,hr,2
holleran,hr,1
greg,hr,1
donofrio,hr,1
kindly,hr,1
commented,hr,1
earlier,hr,1
version,hr,1
anonymous,hr,1
reviewer,hr,1
constructive,hr,2
comment,hr,1
grateful,hr,1
error,hr,1
omission,hr,1
commission,hr,1
solely,hr,1
mine,hr,1
note,hr,2
true,hr,1
experience,hr,1
terminology,hr,2
refers,hr,2
arrest,hr,1
decay,hr,1
town,hr,1
mirroring,hr,1
allied,hr,1
substantial,hr,1
review,hr,2
idem,hr,2
basic,hr,4
established,hr,1
largely,hr,1
benefiting,hr,1
surprisingly,hr,1
existing,hr,1
weighted,hr,1
underlying,hr,1
commitment,hr,1
enough,hr,1
distant,hr,1
sympathetic,hr,1
questioning,hr,1
embedded,hr,1
globalisation,hr,1
dominance,hr,1
relation,hr,1
life,hr,1
ackerman,hr,2
heinzerling,hr,2
harrison,hr,2
huntington,hr,2
hutter,hr,4
slater,hr,3
tonkiss,hr,3
intended,hr,1
convey,hr,1
aware,hr,1
wary,hr,1
darvill,hr,3
cooper,hr,3
et,hr,7
al,hr,7
managing,hr,3
archaeology,hr,6
de,hr,3
la,hr,3
torre,hr,3
walker,hr,2
illustrated,hr,2
theoretical,hr,2
values-centered,hr,2
mathers,hr,3
renown,hr,3
clark,hr,1
pearson,hr,2
sullivan,hr,2
characteristic,hr,1
synonym,hr,1
ethic,hr,1
capacity,hr,1
began,hr,1
historian,hr,1
alois,hr,1
riegl,hr,2
see,hr,6
modern,hr,3
cult,hr,2
monument,hr,4
venice,hr,1
marxian,hr,1
exchange,hr,3
seminal,hr,1
harvey,hr,2
urbanization,hr,2
capital,hr,2
logan,hr,2
molotch,hr,2
