word/phrase,value,class
evaluating,2,hr
embedded,2,hr
regulates,2,hr
kept,2,hr
transaction,2,hr
took,2,hr
insight,2,hr
reflects,2,hr
contains,2,hr
obtained,2,hr
voluntary,2,hr
exceptional,2,hr
seems,2,hr
found,2,hr
list,2,hr
receive,2,hr
aboriginal,2,hr
seen,2,hr
consideration,2,hr
find,2,hr
finding,2,hr
fee,2,hr
legislation,2,hr
collected,2,hr
emerged,2,hr
started,2,hr
smithsonian,2,hr
spirit,2,hr
ratified,2,hr
preventing,2,hr
illicit,2,hr
exercise,2,hr
america,2,hr
building,2,hr
worldwide,2,hr
consensus,2,hr
proper,2,hr
morris,2,hr
follows,2,hr
presented,2,hr
redress,2,hr
affect,2,hr
remain,2,hr
continuing,2,hr
develop,2,hr
usually,2,hr
positive,2,hr
initiate,2,hr
official,2,hr
publish,2,hr
grant,2,hr
integrated,2,hr
simply,2,hr
band,2,hr
deployed,2,hr
assessment,2,hr
majority,2,hr
learn,2,hr
expected,2,hr
detrimental,2,hr
participation,2,hr
stimulating,2,hr
accountability,2,hr
substantial,2,hr
comparison,2,hr
large,2,hr
indication,2,hr
hopi,2,hr
amended,2,hr
chemical,2,hr
risk,2,hr
archaeology,2,hr
fowler,2,hr
corporation,2,hr
came,2,hr
going,2,hr
thought,2,hr
poor,2,hr
archaeologist,2,hr
end,2,hr
distinct,2,hr
requesting,2,hr
macroeconomic,2,hr
impact,2,hr
prof,2,hr
terminology,2,hr
certain,2,hr
defined,2,hr
prevent,2,hr
ready,2,hr
difference,2,hr
comply,2,hr
jurisprudence,2,hr
voting,2,hr
endorsement,2,hr
prevention,2,hr
minority,2,hr
population,2,hr
binding,2,hr
academic,2,hr
position,2,hr
reparation,2,hr
regional,2,hr
statement,2,hr
prior,2,hr
text,2,hr
avoidance,2,hr
acknowledge,2,hr
cause,2,hr
insecurity,2,hr
true,2,hr
trust,2,hr
every,2,hr
might,2,hr
difficulty,2,hr
run,2,hr
affected,2,hr
construed,2,hr
precedent,2,hr
fund,2,hr
sale,2,hr
crime,2,hr
congress,2,hr
others,2,hr
quest-ce,2,hr
que,2,hr
la,2,hr
capitalism,2,hr
west,2,hr
acemoglu,2,hr
unbundling,2,hr
prott,2,hr
versus,2,hr
tragedy,2,hr
waldron,2,hr
wolfrum,2,hr
internationalisierung,2,hr
staatsfreier,2,hr
räume,2,hr
kazcorowska,2,hr
blackstone,2,hr
event,2,hr
armed,2,hr
august,2,hr
exported,2,hr
ed,2,hr
margaret,2,hr
flourishing,2,hr
reinterpreting,2,hr
commodity,2,hr
critical,2,hr
harding,2,hr
niesel,2,hr
late,2,hr
secretary,2,hr
task,2,hr
elimination,2,hr
prohibition,2,hr
trail,2,hr
broken,2,hr
dream,2,hr
bell,2,hr
conference,2,hr
compliance,2,hr
note,2,hr
turtle,2,hr
island,2,hr
forest,2,hr
corp,2,hr
ute,2,hr
announced,2,hr
hubbell,2,hr
post,2,hr
apache,2,hr
peoplehood,2,hr
clarifying,2,hr
tsosie,2,hr
forum,2,hr
daes,2,hr
interim,2,hr
appraisal,2,hr
fragile,2,hr
coombe,2,hr
politics,2,hr
possessing,2,hr
haensly,2,hr
reprinted,2,hr
rev,2,hr
anton,2,hr
rechtshandbuch,2,hr
kunstrestitutionsrecht,2,hr
william,2,hr
four,2,hr
book,2,hr
background,2,hr
translated,2,hr
princeton,2,hr
katherine,2,hr
für,2,hr
kurt,2,hr
i-call,2,hr
paper,2,hr
federico,2,hr
environmental,2,hr
rebecca,2,hr
du,2,hr
droit,2,hr
chicago,2,hr
jack,2,hr
im,2,hr
schriften,2,hr
printed,1,hr
copyright,1,hr
kuprecht*,1,hr
debate,1,hr
implemented,1,hr
comprising,1,hr
replaces,1,hr
removed,1,hr
saturated,1,hr
perpetuated,1,hr
evolution,1,hr
explores,1,hr
*i-call,1,hr
centre,1,hr
faculty,1,hr
kuprecht@uniluch,1,hr
grateful,1,hr
suggestion,1,hr
thank,1,hr
team,1,hr
colleague,1,hr
hefti,1,hr
generous,1,hr
input,1,hr
assistance,1,hr
enabled,1,hr
california,1,hr
