word/phrase,value,class
investigating,1,hr
davidson,1,hr
gariwerd,1,hr
society,1,hr
literature,1,hr
board,1,hr
comparison,1,hr
drawn,1,hr
victorian,1,hr
grampians,1,hr
incorporating,1,hr
member,1,hr
working,1,hr
alongside,1,hr
identify,1,hr
cooperation,1,hr
identification,1,hr
securing,1,hr
'good,1,hr
rare,1,hr
potent,1,hr
symbols',1,hr
convincing,1,hr
custom,1,hr
buildings',1,hr
remained,1,hr
started,1,hr
recommended,1,hr
collated,1,hr
correctly,1,hr
andor,1,hr
expertise,1,hr
storage,1,hr
memorabilia,1,hr
underway,1,hr
methodology,1,hr
accurate,1,hr
non-intimidating,1,hr
requires,1,hr
compassion,1,hr
respect,1,hr
staffing,1,hr
run,1,hr
liaising,1,hr
closely,1,hr
establishing,1,hr
enterprise,1,hr
representing,1,hr
encompass,1,hr
historical,1,hr
spring,1,hr
contemporary,1,hr
moved,1,hr
forward,1,hr
making,1,hr
impacted,1,hr
drafted,1,hr
guide,1,hr
outlined,1,hr
updating,1,hr
static,1,hr
passive,1,hr
choice,1,hr
guardian,1,hr
mood,1,hr
recounting,1,hr
documenting,1,hr
yet,1,hr
finalised,1,hr
apart,1,hr
agreement,1,hr
interpretative,1,hr
medium,1,hr
atmosphere,1,hr
imagination,1,hr
hear,1,hr
presence,1,hr
lingers,1,hr
variety,1,hr
capture,1,hr
utilising,1,hr
artefact,1,hr
taped,1,hr
obviously,1,hr
none,1,hr
consent,1,hr
detail,1,hr
on-going,1,hr
represents,1,hr
larger,1,hr
picture,1,hr
us,1,hr
imagery,1,hr
promotional,1,hr
overseas,1,hr
eg,1,hr
brand,1,hr
reinforced,1,hr
marketing,1,hr
office,1,hr
instance,1,hr
half,1,hr
experience,1,hr
million,1,hr
craft,1,hr
souvenir,1,hr
cul,1,hr
tural,1,hr
opdt,1,hr
market,1,hr
equity,1,hr
pty,1,hr
consultant,1,hr
prepared,1,hr
review,1,hr
unpublished,1,hr
visit,1,hr
participate,1,hr
statistic,1,hr
gathered,1,hr
perception,1,hr
experiential,1,hr
'cultural,1,hr
tourist',1,hr
targeted,1,hr
federal,1,hr
current,1,hr
history',1,hr
'heritage,1,hr
interpretation',1,hr
sector,1,hr
within,1,hr
priority,1,hr
target,1,hr
state's,1,hr
demographic,1,hr
reveal,1,hr
client,1,hr
event,1,hr
female,1,hr
middle,1,hr
cohort,1,hr
'art,1,hr
enthusiast',1,hr
consistently,1,hr
institution,1,hr
confirmed,1,hr
consistent,1,hr
revealed,1,hr
associated,1,hr
environmental,1,hr
small,1,hr
percentage,1,hr
despite,1,hr
respondent,1,hr
claimed,1,hr
higher,1,hr
noticeably,1,hr
though,1,hr
overwhelming,1,hr
return,1,hr
learn,1,hr
gender,1,hr
category,1,hr
specific,1,hr
learning,1,hr
interviewed,1,hr
believe,1,hr
degree,1,hr
among,1,hr
felt,1,hr
promotion,1,hr
increase,1,hr
probability,1,hr
returning,1,hr
overall,1,hr
result,1,hr
remarkable,1,hr
existing,1,hr
numerous,1,hr
chamber,1,hr
gorge,1,hr
arkaroo,1,hr
rock,1,hr
sacred,1,hr
canyon,1,hr
likewise,1,hr
enhance,1,hr
prove,1,hr
strong,1,hr
appeal,1,hr
broad,1,hr
domestic,1,hr
consequence,1,hr
like,1,hr
demand,1,hr
industry',1,hr
draft,1,hr
venture,1,hr
finally,1,hr
endeavour,1,hr
incorporate,1,hr
'best,1,hr
practice',1,hr
conclusion,1,hr
hoped,1,hr
develop,1,hr
greater,1,hr
responsibility,1,hr
wide-ranging,1,hr
supporting,1,hr
taking,1,hr
pro-active,1,hr
